AGEP,SCHL,MAR,SEX,DIS,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,COW,ESR,WKHP,JWMNP,PINCP,MIG
14,20,0,1,1,4,3,0,1,1,1,1,1,5,2,0,5,0,0,0,1
15,18,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,45,20,9,1
14,23,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,50,20,9,0
14,15,4,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,10,8,0
10,19,0,1,1,0,3,0,0,1,1,1,1,0,0,0,5,0,0,0,0
4,15,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,36,20,5,1
7,20,0,0,1,4,3,0,1,1,1,1,1,1,0,1,0,27,8,7,1
7,18,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,15,8,1
10,18,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,5,8,1
12,14,2,0,1,4,3,0,1,0,1,1,1,7,2,1,0,40,35,7,1
13,15,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,30,7,1
15,19,0,1,1,4,3,0,1,0,1,1,1,0,2,1,0,63,0,8,1
15,20,0,1,1,4,3,0,1,1,1,1,1,5,2,0,5,0,0,0,1
9,20,4,0,1,0,3,2,0,0,1,1,1,0,0,1,0,40,30,9,1
3,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,20,8,3,0
6,22,0,1,1,4,3,3,1,1,1,1,1,0,0,7,0,40,60,8,0
9,21,0,1,1,0,3,3,0,1,1,1,1,0,0,1,0,40,10,9,0
9,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,45,18,9,0
2,17,4,1,1,0,3,1,0,0,1,1,1,8,0,6,0,40,2,5,0
15,18,0,1,1,0,3,3,0,1,1,1,1,0,2,6,0,30,30,7,1
7,21,4,1,1,0,3,0,0,0,1,1,1,5,0,4,0,54,20,6,1
13,9,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,40,10,7,0
13,20,4,0,1,0,3,3,0,0,1,1,1,0,2,3,0,40,60,9,1
7,19,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,25,5,3,1
10,20,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,15,8,1
7,20,0,1,1,0,3,3,0,1,1,1,1,0,0,1,0,50,20,7,1
11,20,4,1,1,0,3,0,0,0,1,1,1,1,2,6,0,3,0,2,1
7,17,4,0,0,0,3,1,0,0,1,1,0,8,0,1,0,60,0,6,0
15,21,4,0,1,3,3,0,1,0,1,1,1,0,2,1,0,40,30,9,1
14,23,4,0,1,4,3,0,1,0,1,1,1,5,2,2,0,40,10,8,1
12,20,2,1,1,4,3,1,1,0,1,1,1,0,2,1,0,15,15,4,1
14,20,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,50,8,1
8,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,50,15,8,1
15,20,0,0,1,0,3,1,0,0,1,1,1,0,2,5,0,40,60,9,1
11,17,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,40,20,9,1
14,20,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,45,25,9,0
6,15,0,0,1,0,1,0,0,0,1,1,1,0,0,5,0,20,45,7,0
3,18,4,1,1,0,3,0,0,0,1,1,1,0,0,3,0,40,30,4,0
13,20,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,70,20,7,1
13,20,0,1,1,2,3,0,0,0,1,1,1,8,2,4,0,40,30,9,0
4,17,4,0,1,0,3,0,0,0,1,1,1,0,0,3,5,48,0,7,0
4,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,20,12,3,1
12,22,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,60,90,9,1
13,20,0,0,1,2,1,0,0,1,1,1,1,1,2,1,0,50,10,9,1
10,20,0,1,1,4,3,0,1,1,1,1,1,5,0,1,5,0,0,0,1
12,21,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,50,48,7,1
9,19,4,1,1,0,3,1,0,0,1,1,1,0,0,3,1,28,0,4,0
12,19,3,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,15,6,1
14,20,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,16,25,7,1
4,20,4,1,1,3,3,1,1,0,1,1,1,5,0,1,1,15,0,5,0
12,20,0,1,1,3,3,3,1,1,1,1,1,0,2,1,0,40,45,6,0
10,21,4,1,1,0,3,1,0,0,1,1,1,0,0,2,0,40,35,7,0
11,18,0,1,1,0,3,0,0,0,1,1,1,8,2,1,0,40,10,5,1
9,20,2,1,1,0,3,0,0,0,1,1,1,0,0,6,0,40,0,8,1
13,21,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,40,20,8,1
14,20,0,1,1,4,3,0,1,1,1,1,1,0,2,1,0,40,35,7,1
8,15,4,1,1,4,3,0,1,0,1,1,1,7,0,1,5,0,0,5,1
11,16,0,1,0,0,3,1,0,0,1,0,1,0,2,1,0,24,20,7,1
1,18,4,1,1,0,3,0,0,0,1,1,1,0,0,2,0,6,30,1,0
14,15,3,0,0,0,3,1,0,0,1,0,1,5,2,1,0,35,40,7,0
14,21,0,1,1,0,3,1,0,1,1,1,1,0,2,1,0,40,60,9,1
10,20,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,40,25,8,1
10,20,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,45,30,9,0
13,16,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,45,20,7,1
10,18,0,1,1,3,3,1,1,1,1,1,1,0,0,2,0,40,30,7,1
11,14,4,1,1,4,3,0,1,0,1,1,1,7,2,0,5,0,0,0,1
3,18,0,1,1,3,3,0,1,1,1,1,1,0,0,1,2,21,0,2,1
10,18,0,0,1,0,3,3,0,0,1,1,1,0,0,1,0,40,20,8,1
14,18,0,0,0,0,3,1,0,0,1,1,0,0,2,2,5,50,0,7,1
15,15,0,0,1,3,3,0,1,1,1,1,1,6,2,1,0,50,15,6,1
11,20,4,1,1,0,3,1,0,0,1,1,1,0,2,4,0,40,25,8,1
7,20,4,1,1,4,3,1,1,0,1,1,1,0,0,6,0,20,40,5,0
15,21,0,0,1,4,3,0,1,1,1,1,1,0,2,6,0,40,30,7,1
10,21,0,1,1,4,3,0,1,0,1,1,1,5,0,1,0,40,20,9,1
5,15,4,0,1,0,3,0,0,0,1,1,1,7,0,1,0,40,20,5,1
14,17,4,1,1,0,3,3,0,0,1,1,1,1,2,1,0,47,45,7,1
13,13,0,0,1,4,3,0,1,1,1,1,1,7,2,1,0,40,30,6,1
11,18,0,1,0,0,3,1,0,0,1,1,1,8,2,1,5,0,0,0,0
10,20,0,1,1,3,3,3,1,1,1,1,1,5,0,3,2,45,0,9,1
1,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,45,6,0
15,18,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,40,30,8,0
13,16,0,1,1,3,3,3,1,1,1,1,1,7,2,1,0,40,7,6,1
10,18,0,1,1,0,3,1,0,1,1,1,1,8,0,6,0,40,5,8,1
5,20,4,1,1,0,3,2,0,0,1,1,1,0,0,3,0,40,15,8,1
7,20,4,1,1,4,3,0,1,0,1,1,1,0,0,0,5,0,0,2,0
13,20,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,30,45,8,1
12,20,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,40,60,8,1
12,18,0,0,1,0,3,3,0,0,1,1,1,0,2,1,0,40,0,9,1
12,15,2,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,20,7,1
9,22,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,70,30,9,1
14,21,0,1,1,0,3,1,0,1,1,1,1,0,2,3,0,45,10,9,1
10,21,0,1,1,3,3,0,1,1,1,1,1,5,0,3,2,45,0,9,0
13,18,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,20,7,1
14,15,0,1,1,3,3,0,1,0,1,1,1,0,2,1,5,0,0,0,1
6,21,4,1,1,4,3,0,1,0,1,1,1,5,0,1,0,40,10,9,1
4,20,4,0,1,0,3,0,0,0,1,1,1,0,0,6,0,60,20,6,1
8,20,0,0,1,0,3,1,0,0,1,1,1,0,0,1,0,38,20,6,0
11,18,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,5,6,1
13,18,0,1,1,0,3,0,0,1,1,1,1,0,2,1,5,0,0,0,1
11,0,4,0,1,3,3,3,1,0,1,1,1,7,2,6,0,50,5,6,1
12,20,0,0,1,0,3,3,0,1,1,1,1,0,2,1,0,45,45,9,1
15,21,0,1,1,0,3,0,0,0,1,1,1,0,2,1,5,0,0,0,1
8,18,4,1,1,0,3,3,0,0,1,1,1,0,0,5,0,40,45,6,0
9,20,4,1,1,0,3,1,0,0,1,1,1,0,0,2,0,40,10,8,1
11,19,4,1,1,0,3,3,0,0,1,1,1,1,2,1,5,0,0,0,1
7,15,0,0,1,0,3,1,0,0,1,1,1,8,0,1,0,40,15,3,1
3,20,4,0,1,0,3,0,0,0,1,1,1,5,0,1,0,40,12,9,1
12,20,0,1,1,3,3,0,1,1,1,1,1,0,2,3,0,40,30,7,1
1,18,4,1,1,4,3,0,1,0,1,1,1,5,0,0,5,0,0,0,0
11,18,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,15,7,0
15,20,4,0,1,0,3,0,0,0,1,1,1,1,2,1,0,30,6,3,1
10,21,0,1,1,0,3,0,0,0,1,1,1,5,0,4,0,40,15,8,1
11,20,0,0,1,4,3,0,1,0,1,1,1,5,2,1,5,0,0,0,0
12,19,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,10,9,0
9,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,45,20,6,1
14,18,0,1,0,0,3,2,0,1,1,1,0,0,2,1,5,0,0,7,1
11,13,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,50,5,6,1
4,14,0,1,1,0,3,0,0,0,1,1,1,7,0,1,2,30,0,3,1
9,20,0,0,1,3,3,0,1,0,1,1,1,5,0,5,0,40,30,7,1
14,20,0,1,1,3,3,0,1,1,1,1,1,0,2,1,0,44,60,9,0
9,18,0,1,1,4,3,0,1,1,1,1,1,0,0,1,0,35,25,4,1
15,17,2,1,1,0,3,0,0,0,1,1,1,0,2,4,0,40,45,7,1
5,17,0,0,1,0,3,1,0,1,1,1,1,0,0,1,0,40,18,4,0
15,22,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,60,40,9,1
12,20,4,0,1,0,1,1,0,0,1,1,1,0,2,5,0,40,40,7,1
14,18,4,0,1,0,3,0,0,0,1,1,1,1,2,1,0,36,20,5,1
1,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,30,30,6,1
14,15,0,1,1,3,3,0,1,0,1,1,1,7,2,0,5,0,0,0,1
11,17,0,0,1,0,3,1,0,1,1,1,1,0,2,2,0,40,25,4,0
13,15,0,1,1,0,3,3,0,1,1,1,1,0,2,1,1,8,0,2,1
10,15,0,0,1,4,3,0,1,1,1,1,1,0,0,1,0,40,20,6,1
3,0,4,0,1,4,3,0,1,0,1,1,1,0,0,6,0,48,30,2,0
9,21,0,1,1,0,3,1,0,1,1,1,1,0,0,1,0,50,15,9,0
14,13,3,1,1,0,3,0,0,0,1,1,1,0,2,6,0,50,27,3,1
6,18,0,1,1,0,1,0,0,0,1,1,1,1,0,5,0,40,5,8,1
13,20,0,0,1,3,3,0,1,0,1,1,1,5,2,1,0,40,15,7,1
15,16,0,0,1,0,3,3,0,1,1,1,1,0,2,0,5,0,0,0,1
11,19,4,0,1,0,3,3,0,0,1,1,1,0,2,1,0,40,45,8,1
7,20,4,0,1,0,3,1,0,0,1,1,1,0,0,3,0,84,10,9,1
13,23,0,1,1,4,3,0,1,1,1,1,1,0,2,1,0,40,60,9,1
8,20,0,1,1,0,3,0,0,0,1,1,1,5,0,1,2,1,0,1,1
9,21,0,1,1,4,3,0,1,1,1,1,1,5,0,1,0,50,25,9,0
8,15,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,60,0,6,1
13,15,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,35,10,6,0
11,15,0,1,0,0,3,0,0,1,1,1,1,0,2,1,0,40,5,4,1
12,15,0,1,1,0,3,0,0,1,1,1,1,2,2,3,0,25,25,4,1
3,15,4,1,1,0,3,3,0,0,1,1,1,7,0,2,0,36,0,4,0
9,22,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,60,15,8,1
13,14,0,1,1,3,3,0,1,0,1,1,1,0,2,3,5,0,0,0,1
5,15,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,15,7,1
9,20,4,0,1,0,3,0,0,0,1,1,1,7,0,4,0,40,10,7,1
12,22,0,1,1,0,3,3,0,1,1,1,1,5,2,1,0,35,15,7,0
10,15,0,0,1,0,2,1,0,1,1,1,1,5,0,1,0,45,60,9,1
5,20,0,1,1,0,3,1,0,0,1,1,1,0,0,4,0,45,20,7,1
6,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,45,30,9,1
7,18,0,0,1,3,3,0,1,1,1,1,1,5,0,1,0,40,15,6,1
6,18,0,0,1,0,3,0,0,0,1,1,1,0,0,3,0,40,2,7,1
12,21,4,1,1,0,3,0,0,0,1,1,1,2,2,6,0,20,60,4,1
9,12,4,1,1,4,3,0,1,0,1,1,1,0,0,6,0,18,5,3,1
2,18,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,25,10,3,1
12,13,0,1,1,0,3,0,0,0,1,1,1,5,2,1,0,40,15,8,1
11,19,4,1,1,0,3,1,0,0,1,1,1,5,2,1,2,0,0,2,1
15,20,0,1,1,0,3,0,0,1,1,1,1,0,2,2,1,36,0,9,1
13,20,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,40,20,6,1
8,15,4,1,1,0,3,0,0,0,1,1,1,7,0,1,0,30,15,5,1
10,20,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,38,25,5,1
12,20,0,1,1,3,3,0,1,1,1,1,1,5,2,0,5,0,0,0,1
6,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,90,9,0
13,22,4,1,1,3,3,0,1,0,1,1,1,5,2,1,0,30,90,9,0
11,15,0,0,1,0,3,0,0,1,1,1,1,7,2,1,1,40,0,8,1
12,23,0,1,1,0,3,1,0,0,1,1,1,0,2,2,0,40,15,8,1
13,17,0,0,1,3,3,0,1,1,1,1,1,0,2,1,0,50,30,9,1
6,16,4,1,1,0,3,0,0,0,1,1,1,7,0,1,0,40,45,4,1
10,15,3,1,1,0,1,1,0,0,1,1,1,0,0,1,0,38,15,8,1
12,20,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,50,30,9,0
14,21,0,1,1,0,3,1,0,1,1,1,1,0,2,2,0,40,25,8,0
9,19,0,0,1,0,3,1,0,1,1,1,1,0,0,1,0,40,15,6,0
14,20,0,1,1,0,3,1,0,1,1,1,1,0,2,1,0,50,0,9,0
11,18,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,20,6,1
15,18,0,0,1,0,3,3,0,1,1,1,1,0,2,1,0,40,0,8,1
15,20,0,1,1,0,3,1,0,0,1,1,1,0,2,0,5,0,0,2,1
15,19,0,1,1,0,3,0,0,0,1,1,1,0,2,1,2,40,0,2,1
11,15,0,0,1,4,3,0,1,0,1,1,1,7,2,1,0,15,10,3,1
8,20,0,0,1,0,3,1,0,1,1,1,1,0,0,1,0,50,35,9,0
9,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,50,10,9,1
10,19,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,10,6,0
9,19,4,0,1,0,3,0,0,0,1,1,1,5,0,1,0,40,15,6,0
15,20,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,50,25,9,1
11,15,0,0,1,0,0,1,0,0,1,1,1,0,2,5,3,40,30,8,1
7,21,0,0,1,4,3,0,1,0,1,1,1,5,0,0,5,0,0,5,1
8,12,4,0,1,0,3,0,0,0,1,1,1,0,0,1,5,25,0,3,0
11,23,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,65,30,9,1
14,20,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,60,25,9,0
15,15,0,1,1,0,3,0,0,1,1,1,1,4,2,1,1,72,0,6,1
9,21,0,1,1,4,3,0,1,1,1,1,1,5,0,1,2,4,0,1,0
4,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,20,5,0
13,20,4,0,1,0,3,0,0,0,1,1,1,5,2,3,0,40,13,8,1
13,18,0,1,1,0,3,0,0,0,1,1,1,1,2,1,0,40,20,8,1
7,19,4,0,1,0,3,3,0,0,1,1,1,0,0,1,0,32,30,8,0
12,18,0,0,1,4,3,0,1,0,1,1,1,0,2,1,0,40,60,4,1
10,20,0,1,1,0,3,0,0,0,1,1,1,0,0,7,0,60,18,9,1
5,15,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,70,4,8,1
6,3,4,1,1,4,3,0,1,0,1,1,1,0,0,1,0,25,20,3,0
7,20,0,0,1,0,2,3,0,1,1,1,1,0,0,2,0,65,90,8,1
10,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,50,15,6,1
4,20,4,1,1,0,3,0,0,0,1,1,1,5,0,1,0,45,40,8,1
4,20,4,0,1,0,3,0,0,0,1,1,1,0,0,3,0,40,10,8,0
13,22,0,1,1,4,3,0,1,1,1,1,1,0,2,1,1,24,0,4,0
7,19,3,1,1,3,3,0,1,0,1,1,1,0,0,2,0,40,50,8,1
3,15,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,20,20,3,1
10,20,4,1,1,0,3,0,0,0,1,1,1,0,0,7,0,50,0,7,1
9,20,0,1,1,0,3,0,0,0,1,1,1,7,0,2,0,40,10,2,1
9,17,4,1,1,0,3,1,0,0,1,1,1,0,0,3,0,58,10,7,1
7,18,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,15,5,1
8,18,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,5,9,1
10,19,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,75,4,1
14,19,0,0,1,0,3,0,0,0,1,1,1,1,2,1,0,52,45,8,0
9,20,0,1,1,0,3,1,0,1,1,1,1,0,0,1,0,18,45,7,1
15,23,0,1,1,4,3,0,1,1,1,1,1,0,2,3,5,20,0,3,1
13,20,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,20,9,1
12,15,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,63,60,9,1
15,20,0,1,1,0,3,3,0,1,1,1,1,0,2,1,1,40,0,6,1
11,15,0,1,1,0,3,0,0,0,1,1,1,0,2,1,5,0,0,0,1
7,18,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,30,7,1
10,18,4,0,1,0,0,1,0,0,1,1,1,0,0,5,3,40,10,8,1
11,20,4,1,1,0,3,1,0,0,1,1,1,0,2,1,5,0,0,2,1
12,20,0,1,1,4,3,0,1,1,1,1,1,8,2,0,5,0,0,0,1
14,19,0,1,1,0,3,0,0,0,1,1,1,5,2,5,0,40,15,6,1
4,21,4,1,1,4,3,2,1,0,1,1,1,5,0,1,0,25,15,2,0
11,20,0,1,1,3,3,0,1,1,1,1,1,0,2,1,0,40,30,9,1
13,18,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,50,25,7,1
7,18,0,1,1,0,1,2,0,1,1,1,1,0,0,5,5,0,0,0,0
7,18,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,40,30,6,1
15,21,0,1,1,3,3,0,1,0,1,1,1,5,2,0,5,0,0,0,1
14,18,0,1,1,0,3,0,0,0,1,1,1,7,2,1,0,50,15,6,1
11,21,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,40,8,9,1
9,20,0,1,1,0,2,1,0,1,1,1,1,8,0,5,0,40,5,7,0
8,19,2,0,1,0,3,0,0,0,1,1,1,7,0,4,0,60,30,7,1
6,20,4,0,1,0,3,3,0,0,1,1,1,0,0,6,2,20,0,5,0
4,15,0,1,1,4,3,0,1,1,1,1,1,0,0,9,2,0,0,0,1
14,21,0,1,1,0,3,1,0,0,1,1,1,0,2,4,0,35,50,8,1
7,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,25,7,1
11,21,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,40,18,7,1
8,15,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,45,5,1
13,18,3,0,1,0,0,0,0,0,1,1,1,0,2,5,3,40,15,7,1
14,20,0,0,1,3,3,3,1,1,1,1,1,5,2,1,0,36,60,7,0
11,20,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,40,15,6,0
7,20,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,36,60,8,0
7,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,20,0,3,1
6,20,4,0,1,3,3,0,1,0,1,1,1,5,0,1,0,70,60,9,0
13,20,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,10,9,1
11,15,4,0,0,3,3,0,1,0,1,1,1,8,2,1,0,20,5,5,1
15,20,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,40,55,9,1
13,20,0,0,1,0,1,0,0,0,1,1,1,8,2,1,0,23,30,5,1
11,21,4,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,10,9,0
9,18,4,0,1,0,3,1,0,0,1,1,1,0,0,6,0,40,20,7,1
13,22,0,1,1,4,3,0,1,1,1,1,1,0,2,5,5,0,0,0,0
15,20,0,1,1,0,3,1,0,0,1,1,1,8,2,2,0,40,10,4,0
13,17,4,1,1,0,3,0,0,0,1,1,1,0,2,0,5,0,0,3,1
8,20,4,1,1,0,3,1,0,0,1,1,1,0,0,3,0,33,0,4,1
15,14,0,1,1,3,3,3,1,1,1,1,1,7,2,1,5,0,0,0,1
15,18,0,1,1,4,3,0,1,0,1,1,1,0,2,1,5,0,0,0,1
12,21,4,1,1,0,3,1,0,0,1,1,1,0,2,3,0,40,20,9,0
14,23,0,0,1,4,3,0,1,0,1,1,1,5,2,2,0,40,30,8,0
4,18,4,1,1,0,3,0,0,0,1,1,1,0,0,0,5,0,0,0,1
11,21,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,67,20,9,0
9,17,4,0,0,0,3,1,0,0,1,1,0,2,0,0,5,0,0,2,0
6,20,4,0,1,0,3,3,0,0,1,1,1,0,0,1,5,40,0,3,1
8,20,0,1,1,0,3,3,0,0,1,1,1,0,0,3,0,40,30,8,0
0,15,0,0,1,0,0,3,0,0,1,1,1,0,0,5,3,1,15,5,1
7,20,4,0,1,0,3,0,0,0,1,1,1,0,0,4,0,20,6,7,1
3,15,4,1,1,0,3,1,0,0,1,1,1,0,0,4,0,5,25,1,1
15,20,0,1,1,0,3,1,0,1,1,1,1,0,2,1,0,16,20,7,1
0,18,4,1,1,0,3,0,0,0,1,1,1,5,0,2,5,35,0,2,0
12,20,4,1,0,0,3,3,0,0,1,1,1,0,2,1,0,40,0,9,1
11,23,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,30,7,0
15,20,0,0,1,0,3,0,0,0,1,1,1,5,2,1,0,50,10,2,1
10,18,0,0,1,0,3,1,0,0,1,1,1,8,0,6,1,10,0,4,1
13,18,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,15,6,0
15,19,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,60,9,1
3,12,4,1,1,4,3,0,1,0,1,1,1,0,0,1,0,40,60,4,1
15,17,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,55,8,1
12,21,4,1,1,0,3,0,0,0,1,1,1,0,2,2,0,40,30,4,1
14,15,4,1,1,0,3,3,0,0,1,1,1,0,2,1,0,40,25,5,1
15,20,0,0,1,0,3,0,0,0,1,1,1,0,2,4,0,40,45,9,1
14,8,4,0,1,4,3,0,1,0,1,1,1,7,2,1,0,40,20,4,1
15,15,0,0,1,4,3,0,1,1,1,1,1,7,2,7,1,70,0,8,1
4,17,0,0,1,0,3,1,0,0,1,1,1,0,0,1,0,98,20,9,0
12,18,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,30,9,1
11,19,0,0,1,0,3,0,0,0,1,1,1,7,2,1,0,33,30,6,1
11,21,0,1,1,3,3,1,1,1,1,1,1,1,2,1,0,40,15,9,0
8,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,50,45,9,1
11,14,4,0,1,0,3,0,0,0,1,1,1,5,2,9,2,0,0,0,1
15,18,0,1,1,0,3,3,0,0,1,1,1,0,2,1,0,40,75,7,1
11,21,0,1,1,0,3,1,0,0,1,1,1,0,2,2,0,40,10,9,1
12,18,4,0,1,0,3,3,0,0,1,1,1,0,2,1,0,50,45,9,0
3,20,4,1,1,4,3,0,1,0,1,1,1,5,0,3,0,40,5,3,0
8,18,0,1,1,0,3,3,0,0,1,1,1,0,0,1,0,30,90,6,1
7,20,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,40,7,0
14,15,0,1,1,0,3,0,0,0,1,1,1,0,2,1,1,70,0,4,0
8,23,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,25,9,0
10,11,4,1,1,4,3,3,1,0,1,1,1,0,0,1,0,35,45,4,1
15,20,0,0,1,3,3,0,1,1,1,1,1,5,2,1,0,40,90,9,1
12,10,4,1,1,4,3,0,1,0,1,1,1,0,2,1,0,40,10,6,1
14,17,4,0,1,0,1,1,0,0,1,1,1,0,2,1,0,80,0,9,1
10,18,0,1,1,0,1,0,0,1,1,1,1,0,0,5,5,80,0,4,0
11,19,0,0,1,0,1,0,0,0,1,1,1,0,2,3,0,40,30,7,1
10,15,0,1,1,3,3,0,1,0,1,1,1,5,0,6,0,30,30,2,1
10,22,0,1,1,4,3,3,1,1,1,1,1,0,0,5,0,40,40,8,1
6,18,0,1,1,0,3,1,0,1,1,1,1,0,0,1,0,40,20,7,1
8,15,4,1,1,4,3,0,1,0,1,1,1,7,0,1,0,40,20,4,1
8,17,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,50,7,6,0
14,0,0,1,1,3,3,0,1,0,1,1,1,0,2,2,0,40,10,6,1
13,20,4,1,1,0,3,1,0,0,1,1,1,8,2,1,0,60,24,9,1
10,20,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,60,10,4,1
5,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,20,6,1
2,17,0,1,0,0,1,0,0,1,1,1,1,0,0,5,5,40,0,4,1
13,17,4,1,0,0,3,1,0,0,1,0,1,8,2,1,0,40,20,4,1
12,18,0,1,1,0,3,1,0,1,1,1,1,8,2,1,5,0,0,0,1
6,20,4,0,1,0,3,0,0,0,1,1,1,1,0,1,0,40,80,7,1
11,21,0,1,1,4,3,3,1,1,1,1,1,5,2,0,5,0,0,0,1
12,21,0,1,1,3,3,0,1,1,1,1,1,0,2,0,5,0,0,0,1
5,20,4,0,1,0,3,3,0,0,1,1,1,1,0,1,0,40,25,4,0
14,18,0,0,1,0,3,0,0,1,1,1,1,5,2,1,0,38,25,7,1
12,14,0,1,1,4,3,0,1,1,1,1,1,7,2,0,5,0,0,0,1
12,17,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,20,5,1
15,17,0,1,1,0,3,1,0,0,1,1,1,0,2,1,5,0,0,5,1
1,19,4,0,1,0,3,0,0,0,1,1,1,7,0,1,0,45,40,2,1
14,20,0,1,1,0,3,3,0,1,1,1,1,0,2,1,0,40,20,9,0
7,19,4,1,1,4,3,0,1,0,1,1,1,0,0,1,0,40,20,7,1
5,18,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,35,15,4,1
