AGEP,SCHL,MAR,RELP,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,SEX,RAC1P,ESR
51,16,0,2,1,0,3,0,4,0,1,1,1,1,1,7,1
65,20,0,0,1,0,3,2,4,0,1,1,1,1,0,5,1
61,21,2,5,0,0,0,0,4,0,0,1,1,1,1,1,0
35,20,0,1,1,0,0,0,4,3,0,1,1,1,0,5,1
30,11,4,17,1,0,0,2,4,0,0,1,1,1,0,0,1
20,19,4,17,1,0,0,0,4,1,0,1,1,1,0,0,0
18,14,4,2,1,0,0,0,4,3,0,1,1,1,0,7,0
21,19,4,17,1,0,0,2,1,0,0,1,1,1,0,0,0
7,4,4,2,1,1,0,0,0,2,0,1,1,1,0,0,0
15,12,4,2,1,7,0,0,0,0,0,1,1,1,0,0,0
19,16,0,17,1,0,0,0,1,3,0,1,1,1,0,0,0
52,20,0,0,1,0,3,0,4,0,1,1,1,1,0,5,1
45,20,4,2,1,0,0,0,4,1,0,1,1,1,1,0,1
81,17,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0
60,19,1,16,0,0,0,2,4,1,0,0,0,0,0,0,0
31,16,4,0,1,0,0,0,4,3,0,1,1,1,1,0,1
44,21,4,16,1,0,3,0,2,0,1,1,1,1,0,5,0
35,20,4,2,1,0,0,0,4,1,0,1,1,1,0,0,1
22,21,4,2,1,0,0,2,4,2,0,1,1,1,1,0,0
29,21,0,1,1,0,0,0,4,0,0,1,1,1,1,1,1
65,20,2,15,1,0,3,0,4,3,1,1,1,1,0,5,0
13,9,4,14,1,0,0,0,0,0,0,1,1,1,0,0,0
36,17,4,17,0,0,0,0,4,0,0,1,1,0,0,0,0
60,20,0,1,1,0,0,0,4,3,0,1,1,1,0,0,1
57,21,0,1,1,0,3,0,4,3,1,1,1,1,1,5,0
63,1,0,1,1,0,4,0,4,0,1,1,1,1,1,7,0
47,21,0,1,1,0,4,1,4,0,1,1,1,1,1,5,0
30,17,4,16,1,0,4,0,4,0,1,1,1,1,0,0,0
40,21,4,0,1,0,0,0,4,0,0,1,1,1,0,0,0
14,11,4,4,1,3,0,0,0,1,0,1,1,1,1,7,0
35,21,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
59,18,0,1,1,0,0,0,4,1,0,1,1,1,1,0,0
75,23,0,1,1,0,0,0,4,3,0,1,1,1,1,0,0
71,18,0,1,1,0,0,0,4,1,0,1,1,1,1,0,0
9,6,4,2,1,2,0,0,0,0,0,1,1,1,1,0,0
48,21,0,0,1,0,4,0,4,0,1,1,1,1,0,5,1
27,19,0,0,1,0,0,0,4,0,0,1,1,1,0,7,1
12,10,4,2,1,1,0,2,0,3,0,1,1,1,1,0,0
52,22,0,0,1,0,3,0,4,0,1,1,1,1,0,5,1
31,19,4,16,1,0,0,0,4,0,0,1,1,1,0,1,0
26,19,4,0,1,0,0,2,4,3,0,1,1,1,0,0,0
45,17,0,1,1,0,4,0,4,3,1,1,1,1,1,0,1
94,21,0,1,0,0,3,0,4,0,1,0,0,0,0,0,0
21,14,4,16,1,0,0,2,4,0,0,1,1,1,0,7,0
60,21,0,0,1,0,0,0,4,0,0,1,1,1,0,0,1
18,14,0,4,1,0,0,0,4,3,0,1,1,1,0,0,0
18,16,4,17,1,0,0,2,4,0,0,1,1,1,1,0,0
25,1,4,17,0,0,0,0,4,0,0,0,1,0,0,0,0
45,20,0,17,1,0,0,0,4,1,0,1,1,1,0,0,0
56,19,2,16,1,0,0,0,2,1,0,1,1,1,0,1,0
38,20,4,0,1,0,0,0,4,2,0,1,1,1,1,1,0
15,12,4,2,1,7,0,0,0,0,0,1,1,1,1,0,0
58,14,2,16,1,0,3,0,4,0,1,1,1,1,0,7,0
41,18,3,16,0,0,0,2,4,2,0,1,1,1,0,7,0
57,16,1,16,0,0,0,0,4,3,0,0,0,0,1,0,0
14,11,4,2,1,2,0,0,0,0,0,1,1,1,0,0,0
35,16,2,16,1,0,0,2,4,0,0,1,1,1,0,0,0
14,11,4,2,1,1,0,0,0,0,0,1,1,1,0,0,0
55,20,0,1,1,0,4,0,4,0,1,1,1,1,1,0,1
67,24,1,16,0,0,2,0,4,3,0,1,1,0,1,0,0
26,19,4,16,1,0,0,2,4,0,0,1,1,1,0,0,0
54,13,2,17,0,0,0,2,4,1,0,1,1,0,1,0,0
65,13,0,0,1,0,3,0,4,0,1,1,1,1,0,0,0
38,21,0,1,1,0,0,0,4,0,0,1,1,1,0,0,1
50,18,0,1,1,0,0,0,4,1,0,1,1,1,1,0,0
66,21,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
36,14,4,16,0,0,0,2,4,0,0,1,0,0,0,1,0
77,14,2,16,0,0,3,0,4,3,1,1,0,0,1,7,0
38,16,4,17,0,0,0,0,4,1,0,0,1,0,0,7,0
10,8,4,2,1,1,0,0,0,1,0,1,1,1,1,0,0
19,18,4,2,1,0,0,0,4,3,0,1,1,1,0,0,1
19,16,4,2,1,0,0,2,4,3,0,1,1,1,1,5,0
9,6,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0
71,19,0,1,1,0,0,0,4,3,0,1,1,1,1,0,0
85,22,0,0,0,0,0,0,4,0,0,1,1,0,1,5,0
40,20,4,17,0,0,0,0,4,3,0,1,1,0,1,0,0
21,17,4,17,1,0,0,2,4,0,0,1,1,1,0,0,1
42,16,4,17,0,0,0,0,4,3,0,0,1,0,0,0,0
45,16,0,1,1,0,0,0,4,0,0,1,1,1,0,1,1
73,13,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0
75,15,4,17,0,0,0,2,4,0,0,1,0,1,0,0,0
28,16,4,0,1,0,0,0,4,0,0,1,1,1,0,0,1
59,20,0,1,1,0,0,0,4,0,0,1,1,1,0,0,1
27,16,4,13,1,0,0,2,4,1,0,1,1,1,0,0,1
53,22,4,0,1,0,0,0,4,1,0,1,1,1,1,0,1
41,12,0,16,1,0,0,2,4,0,0,1,1,1,0,0,0
48,19,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
78,20,0,17,1,0,0,0,2,0,0,1,1,1,0,1,0
43,21,0,1,1,0,0,2,4,3,0,1,1,1,0,0,1
63,19,0,16,1,0,0,2,2,0,0,1,1,1,0,0,0
49,17,0,1,1,0,2,0,4,0,0,1,1,1,1,0,1
44,16,0,9,1,0,0,0,4,0,0,1,1,1,0,7,1
94,16,1,17,0,0,0,0,4,0,0,0,1,0,1,0,0
35,21,0,16,0,0,4,2,4,0,1,1,1,1,0,0,0
22,19,4,17,1,0,0,2,1,1,0,1,1,1,0,0,0
94,16,1,16,0,0,0,0,4,0,0,0,0,0,1,0,0
45,19,2,3,1,0,0,2,4,0,0,1,1,1,1,0,1
29,17,4,7,1,0,4,0,4,3,1,1,1,1,1,7,1
49,15,1,17,0,0,0,2,4,3,0,0,0,0,1,0,0
36,19,4,13,1,0,0,0,4,0,0,1,1,1,1,0,1
76,18,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0
13,10,4,2,1,2,0,0,0,1,0,1,1,1,1,8,0
88,1,1,8,0,0,3,0,4,0,1,1,1,0,1,0,0
41,9,0,0,1,0,4,0,4,0,1,1,1,1,0,7,0
56,16,2,13,1,0,4,0,4,0,1,1,1,1,0,0,1
40,16,4,16,0,0,0,2,4,3,0,1,1,1,0,1,0
32,16,0,9,1,0,4,0,4,3,1,1,1,1,0,7,1
62,16,0,0,1,0,0,0,4,0,0,1,1,1,1,0,0
52,21,0,1,1,0,0,0,4,0,0,1,1,1,1,0,0
80,1,0,16,0,0,3,0,4,0,1,1,1,1,1,0,0
11,8,4,2,1,1,0,0,0,0,0,1,1,1,1,5,0
71,21,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0
20,19,4,2,1,0,0,0,4,1,0,1,1,1,0,0,1
43,21,0,1,1,0,0,0,4,1,0,1,1,1,0,0,1
24,16,4,2,1,0,0,2,4,0,0,1,1,1,0,0,1
22,16,4,2,1,0,0,0,4,0,0,1,1,1,0,7,1
38,9,4,0,1,0,4,0,4,0,1,1,1,1,0,7,1
26,21,4,0,1,0,0,2,4,1,0,1,1,1,1,8,0
20,19,4,17,1,0,0,0,4,1,0,1,1,1,1,0,0
64,23,0,1,1,0,0,0,4,0,0,1,1,1,1,0,0
46,19,4,0,1,0,3,0,4,0,1,1,1,1,0,5,1
57,17,4,16,0,0,0,2,4,0,0,1,1,1,0,0,0
35,19,4,0,1,0,0,0,4,0,0,1,1,1,0,1,1
39,16,0,0,1,0,3,0,4,0,1,1,1,1,0,0,1
54,6,0,0,1,0,3,0,4,0,1,1,1,1,1,0,0
49,16,0,0,1,0,0,0,4,0,0,1,1,1,0,0,1
30,16,4,17,0,0,0,0,4,0,0,1,0,0,0,0,1
26,22,0,12,1,0,4,1,4,3,1,1,1,1,1,5,1
84,1,0,16,0,0,4,2,4,0,1,0,1,0,0,0,0
57,18,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0
90,19,1,16,0,0,3,0,4,0,1,1,0,0,1,0,0
7,4,4,2,1,4,0,0,0,0,0,1,1,1,1,5,0
15,11,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0
23,20,0,0,1,0,0,2,4,0,0,1,1,1,1,0,1
57,16,0,0,1,0,3,0,4,0,1,1,1,1,1,0,0
20,19,4,17,1,0,0,0,4,3,0,1,1,1,0,0,0
52,16,4,13,1,0,3,0,4,0,1,1,1,1,1,5,0
9,6,4,2,1,1,0,0,0,1,0,1,1,1,1,8,0
14,12,4,2,1,2,0,0,0,0,0,1,1,1,1,0,0
49,17,2,0,1,0,0,0,4,0,0,1,1,1,0,0,0
70,21,0,0,1,0,0,0,4,1,0,1,1,1,0,0,0
21,16,4,17,1,0,0,0,4,1,0,1,1,1,0,0,1
18,16,4,17,1,0,0,0,4,1,0,1,1,1,1,5,0
10,7,4,2,1,1,0,0,0,0,0,1,1,1,0,0,0
8,5,4,2,1,2,0,0,0,0,0,1,1,1,1,0,0
30,19,4,16,1,0,0,0,4,0,0,1,1,1,0,7,0
56,16,0,0,1,0,3,0,4,0,1,1,1,1,1,5,1
22,16,4,10,1,0,0,0,4,0,0,1,1,1,0,7,0
53,21,0,1,1,0,0,0,4,1,0,1,1,1,1,0,1
43,14,0,16,1,0,0,0,4,0,0,1,1,1,0,1,0
62,20,3,0,0,0,0,0,2,0,0,1,1,1,0,1,0
29,19,4,2,1,0,0,0,4,0,0,1,1,1,0,7,1
26,20,4,2,1,0,0,0,4,0,0,1,1,1,0,0,0
68,16,0,1,1,0,0,0,4,3,0,1,1,1,0,0,0
5,1,4,2,1,8,0,0,0,1,0,1,1,1,1,0,0
37,16,0,16,1,0,0,2,4,0,0,1,1,1,0,7,0
24,15,4,5,1,0,0,2,4,1,0,1,1,1,1,0,1
56,18,4,16,1,0,0,2,4,0,0,1,1,1,0,1,0
5,2,4,2,1,1,0,0,0,3,0,1,1,1,1,6,0
31,12,2,16,0,0,4,2,4,0,1,1,1,1,0,7,0
63,1,4,16,0,0,0,0,4,3,0,1,1,0,0,0,0
89,16,1,0,0,0,0,0,4,1,0,0,1,1,1,0,0
21,19,4,17,1,0,0,0,4,2,0,1,1,1,0,0,0
33,23,4,17,1,0,4,1,4,0,1,1,1,1,1,0,0
55,16,0,1,1,0,0,0,4,3,0,1,1,1,1,0,1
26,19,4,17,1,0,4,0,4,0,1,1,1,1,1,0,0
59,18,0,1,1,0,0,0,4,1,0,1,1,1,1,0,1
56,14,4,17,0,0,0,0,4,0,0,1,1,0,1,0,0
18,18,4,17,1,0,0,2,4,0,0,1,1,1,0,0,0
31,16,4,16,1,0,0,0,4,0,0,1,1,1,0,0,0
24,21,4,17,1,0,4,1,4,0,1,1,1,1,0,5,0
52,9,0,1,1,0,3,0,4,0,1,1,1,1,0,0,1
18,19,4,17,1,0,3,2,4,0,1,1,1,1,0,5,0
18,16,4,17,1,0,0,0,4,0,0,1,1,1,1,5,0
44,21,3,0,1,0,0,2,4,0,0,1,1,1,1,1,1
49,11,0,0,1,0,3,0,4,0,1,1,1,1,1,7,1
62,19,2,0,1,0,0,0,4,0,0,1,1,1,0,0,1
19,19,4,17,1,0,0,2,4,0,0,1,1,1,0,8,0
19,18,4,17,1,0,0,2,4,0,0,1,1,1,1,7,0
25,16,0,1,1,0,0,0,4,0,0,1,1,1,1,7,1
61,1,3,15,1,0,3,0,4,3,1,1,1,1,1,7,1
29,22,4,0,1,0,4,0,4,0,1,1,1,1,0,5,1
70,21,2,0,1,0,1,0,4,2,0,1,1,1,0,0,0
16,14,4,2,1,7,0,0,0,1,0,1,1,1,0,0,0
62,16,0,0,1,0,0,0,4,1,0,1,1,1,0,0,0
37,22,0,1,1,0,3,0,4,0,1,1,1,1,0,5,0
78,21,1,17,0,0,0,2,4,0,0,1,1,0,0,0,0
17,14,4,2,1,8,4,0,4,0,1,1,1,1,0,7,0
36,18,2,0,1,0,1,0,2,0,0,1,1,1,0,0,1
46,21,0,1,1,0,3,0,4,0,1,1,1,1,0,5,1
18,16,4,17,1,0,4,1,4,0,1,1,1,1,0,5,0
24,16,0,17,1,0,0,0,1,1,0,1,1,1,0,0,0
26,16,4,2,1,0,0,0,4,3,0,1,1,1,1,7,1
88,19,1,16,0,0,0,2,4,0,0,1,1,1,1,0,0
42,19,0,6,1,0,0,2,4,0,0,1,1,1,1,0,0
59,11,0,0,1,0,3,0,4,0,1,1,1,1,0,7,1
27,16,4,2,1,0,0,2,4,0,0,1,1,1,1,0,1
26,16,4,2,1,0,0,0,2,0,0,1,1,1,0,7,1
19,19,4,2,1,0,0,0,4,0,0,1,1,1,1,7,1
14,11,4,16,1,0,0,2,0,0,0,1,1,1,0,1,0
20,19,4,17,1,0,0,0,4,2,0,1,1,1,0,0,0
32,15,4,0,1,0,0,0,4,0,0,1,1,1,0,0,1
68,24,0,0,1,0,0,0,4,1,0,1,1,1,1,0,0
94,1,0,16,0,0,4,0,4,0,1,1,1,1,0,0,0
18,14,4,2,1,0,0,0,4,0,0,1,1,1,1,7,0
18,16,4,17,1,0,4,1,4,0,1,1,1,1,0,8,0
65,16,0,0,1,0,3,0,4,0,1,1,1,1,0,5,1
12,10,4,2,1,7,0,0,0,0,0,1,1,1,1,1,0
57,16,0,16,1,0,0,0,4,0,0,1,1,1,0,0,0
82,16,1,0,1,0,3,0,4,3,1,1,1,1,1,0,0
54,9,2,16,0,0,0,2,4,1,0,1,1,1,1,0,0
48,16,0,0,1,0,0,0,4,3,0,1,1,1,0,0,1
42,21,0,0,1,0,3,0,4,0,1,1,1,1,1,5,1
55,21,2,0,1,0,0,0,4,1,0,1,1,1,0,0,0
19,16,4,0,1,0,0,0,4,0,0,1,1,1,0,1,1
35,22,4,0,1,0,0,0,4,1,0,1,1,1,1,8,1
73,16,0,1,1,0,0,2,4,0,0,1,1,1,1,0,0
61,22,0,16,0,0,0,2,2,0,0,1,1,1,0,0,0
50,21,0,1,1,0,0,0,2,1,0,1,1,1,0,0,1
19,18,4,17,1,0,0,2,4,1,0,1,1,1,1,0,0
18,16,4,17,1,0,0,2,4,3,0,1,1,1,1,0,0
24,16,4,2,1,0,0,2,4,1,0,1,1,1,0,0,1
39,11,4,0,1,0,4,0,4,0,1,1,1,1,1,0,0
61,19,0,0,0,0,0,0,4,1,0,1,1,0,1,0,0
19,16,4,17,1,0,0,2,4,1,0,1,1,1,0,0,0
90,16,0,1,1,0,0,0,4,0,0,1,1,1,1,0,0
15,11,4,2,1,1,0,0,0,0,0,1,1,1,0,1,0
19,19,4,17,1,0,0,0,4,0,0,1,1,1,0,0,0
75,21,2,16,0,0,4,0,4,0,1,0,1,0,1,5,0
35,9,0,1,0,0,4,2,4,0,1,1,1,0,1,7,0
14,10,4,2,1,2,0,0,0,3,0,1,1,1,0,0,0
27,16,4,5,1,0,0,0,4,1,0,1,1,1,1,7,1
24,21,4,0,1,0,0,0,4,1,0,1,1,1,1,0,1
55,22,2,0,1,0,3,0,4,0,1,1,1,1,1,0,1
21,16,4,17,1,0,0,0,1,0,0,1,1,1,0,0,0
32,22,4,0,1,0,0,0,4,1,0,1,1,1,0,5,1
43,16,4,17,0,0,0,0,4,0,0,1,1,0,0,0,0
58,16,2,17,0,0,0,0,4,0,0,1,0,1,0,0,0
17,14,4,2,1,8,0,0,4,3,0,1,1,1,0,0,0
18,16,4,17,1,0,0,2,4,0,0,1,1,1,1,5,0
64,11,0,0,0,0,3,0,4,0,1,1,1,1,1,7,0
55,20,2,0,1,0,0,0,4,0,0,1,1,1,1,1,1
64,19,4,17,1,0,3,0,4,0,1,1,1,1,0,5,0
54,13,4,16,0,0,0,0,4,0,0,0,1,0,0,1,0
29,13,0,16,1,0,0,0,4,0,0,1,1,1,0,1,0
90,18,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
57,14,4,17,0,0,0,0,4,0,0,1,1,0,0,0,0
61,19,2,0,1,0,0,0,4,3,0,1,1,1,1,1,1
56,22,0,0,1,0,3,0,4,0,1,1,1,1,0,5,1
10,6,4,2,1,2,0,0,0,0,0,1,1,1,0,5,0
55,20,0,1,1,0,0,0,4,3,0,1,1,1,0,0,1
12,8,4,14,1,0,0,0,0,0,0,1,1,1,0,0,0
58,14,4,0,1,0,0,0,4,0,0,1,1,1,0,0,0
65,16,0,1,1,0,0,0,4,0,0,1,1,1,0,0,1
32,16,4,17,1,0,0,2,4,1,0,1,1,1,1,0,0
64,18,0,1,1,0,3,0,4,1,1,1,1,1,1,5,1
80,21,0,1,0,0,0,0,4,0,0,1,0,1,1,0,0
26,21,4,12,1,0,0,2,4,0,0,1,1,1,1,0,1
57,21,0,1,1,0,2,0,4,1,0,1,1,1,1,0,0
17,16,4,2,1,4,0,0,4,0,0,1,1,1,0,5,0
36,21,4,17,0,0,0,0,4,0,0,1,1,0,0,0,0
90,16,0,0,1,0,3,0,4,0,1,1,1,1,0,5,0
18,18,4,17,1,0,4,1,4,1,1,1,1,1,0,0,0
54,9,0,0,1,0,3,0,4,0,1,1,1,1,0,0,0
22,16,4,17,1,0,3,0,1,0,1,1,1,1,1,1,0
8,6,4,4,1,1,0,0,0,0,0,1,1,1,0,7,0
62,16,3,5,0,0,3,0,4,0,1,0,1,1,0,5,0
61,16,0,0,0,0,0,2,4,0,0,1,1,1,1,0,1
84,21,2,0,0,0,0,0,4,2,0,1,1,0,1,0,0
32,19,4,16,1,0,0,2,4,0,0,1,1,1,0,8,0
41,21,0,0,1,0,3,0,4,3,1,1,1,1,0,6,1
53,21,0,0,1,0,0,0,4,0,0,1,1,1,0,0,1
46,16,4,17,0,0,0,0,4,0,0,1,1,0,0,1,0
22,16,4,16,1,0,4,0,4,0,1,1,1,1,0,0,0
27,14,0,0,1,0,4,0,4,0,1,1,1,1,1,0,0
66,21,1,16,0,0,4,0,4,0,1,1,1,0,1,0,0
61,19,2,13,1,0,3,0,4,0,1,1,1,1,0,5,1
31,19,0,0,1,0,0,0,4,1,0,1,1,1,1,0,0
72,22,0,0,0,0,0,0,2,3,0,1,1,1,0,1,1
66,19,2,16,0,0,0,2,4,0,0,1,1,1,0,0,0
64,16,0,6,0,0,4,2,4,0,1,1,0,1,0,5,0
65,19,4,0,1,0,3,0,4,0,1,1,1,1,1,0,1
22,19,4,2,0,0,0,0,4,3,0,1,1,0,0,0,0
75,19,0,1,0,0,0,0,2,1,0,1,1,1,0,0,0
84,11,0,16,0,0,0,2,4,0,0,1,1,1,1,0,0
38,1,4,17,0,0,0,0,4,0,0,1,1,0,0,1,0
46,14,0,1,1,0,0,0,4,3,0,1,1,1,1,7,0
24,23,4,2,1,0,0,0,4,0,0,1,1,1,1,8,1
18,16,4,17,1,0,3,2,4,0,1,1,1,1,0,7,0
20,19,4,17,1,0,0,0,4,3,0,1,1,1,1,0,1
62,19,0,17,0,0,0,0,4,0,0,1,1,1,0,1,0
69,1,1,8,1,0,3,0,2,3,1,1,1,1,0,5,0
74,9,0,1,1,0,4,0,4,0,1,1,1,1,1,0,0
9,6,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0
33,19,0,0,1,0,0,2,4,0,0,1,1,1,0,7,1
74,17,4,16,0,0,0,0,4,0,0,1,1,0,0,1,0
30,14,4,17,0,0,0,2,4,0,0,1,1,0,0,0,1
61,20,1,16,1,0,0,0,4,1,0,1,1,1,1,8,0
74,20,2,0,1,0,2,0,4,1,0,1,1,1,1,8,0
53,21,0,0,1,0,0,0,4,0,0,1,1,1,1,0,1
87,19,1,17,0,0,3,0,4,3,1,1,1,0,1,7,0
38,8,0,1,1,0,4,0,4,0,1,1,1,1,0,7,1
67,21,0,1,1,0,3,0,4,1,1,1,1,1,1,0,0
34,18,4,16,0,0,4,2,4,0,1,1,1,0,1,5,0
53,20,0,1,1,0,3,0,4,0,1,1,1,1,0,5,1
54,20,2,11,1,0,0,0,4,1,0,1,1,1,0,0,1
68,19,0,1,1,0,0,0,3,3,0,1,1,1,1,1,0
76,21,0,10,1,0,4,0,4,0,1,1,1,1,0,5,0
66,16,4,16,0,0,0,0,4,0,0,1,1,0,1,0,0
31,21,4,16,0,0,0,2,4,0,0,1,1,0,1,0,0
82,16,0,0,1,0,3,0,4,3,1,1,1,1,0,0,0
80,13,2,16,0,0,3,0,4,3,1,1,1,0,1,0,0
53,21,0,1,1,0,0,0,4,1,0,1,1,1,0,0,1
15,12,4,2,1,1,4,2,0,0,1,1,1,1,0,0,0
16,12,4,16,1,0,4,2,0,0,1,1,1,1,0,0,0
71,21,0,1,1,0,0,2,4,0,0,1,1,1,1,0,0
16,14,4,2,1,7,4,0,0,0,1,1,1,1,1,5,0
18,18,4,17,1,0,4,1,4,0,1,1,1,1,1,5,0
27,21,0,0,1,0,0,0,4,0,0,1,1,1,1,0,1
37,21,0,0,1,0,4,0,4,1,1,1,1,1,0,0,1
52,13,0,0,1,0,3,0,4,0,1,1,1,1,0,0,1
60,20,2,16,0,0,0,0,4,0,0,1,1,0,0,1,0
48,22,0,1,1,0,3,0,4,0,1,1,1,1,0,0,1
18,18,4,17,1,0,4,1,4,0,1,1,1,1,1,5,0
31,22,0,1,1,0,0,0,4,1,0,1,1,1,1,0,1
79,22,1,0,1,0,0,0,4,0,0,1,1,1,1,0,0
31,1,0,1,1,0,4,0,4,0,1,1,1,1,1,5,0
48,21,4,0,1,0,0,0,4,0,0,1,1,1,0,0,1
45,16,2,13,1,0,0,0,4,0,0,1,1,1,1,7,0
8,5,4,2,1,1,0,0,0,1,0,1,1,1,0,0,0
82,16,4,16,0,0,0,0,4,0,0,1,0,0,0,1,0
55,9,0,0,1,0,4,0,4,0,1,1,1,1,0,0,1
66,16,1,0,1,0,3,0,4,0,1,1,1,1,1,5,0
59,24,2,0,1,0,3,0,4,0,1,1,1,1,1,5,1
19,20,4,10,1,0,0,0,4,0,0,1,1,1,0,1,0
20,19,4,17,1,0,0,2,4,0,0,1,1,1,1,0,0
13,7,4,2,1,5,0,0,0,3,0,1,1,1,1,0,0
59,16,2,0,1,0,0,0,4,0,0,1,1,1,0,0,1
24,19,4,17,1,0,0,0,1,0,0,1,1,1,0,7,0
71,21,2,0,1,0,0,0,4,0,0,1,1,1,1,0,0
28,22,4,12,1,0,2,2,4,0,0,1,1,1,0,0,0
19,19,4,0,1,0,0,2,4,0,0,1,1,1,1,5,0
31,16,0,1,1,0,0,2,4,3,0,1,1,1,0,0,1
39,19,4,16,0,0,0,0,4,0,0,1,1,0,1,7,0
46,16,2,6,1,0,4,0,4,0,1,1,1,1,1,0,1
41,22,4,0,1,0,0,2,4,1,0,1,1,1,1,0,1
57,20,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
94,16,2,16,0,0,0,0,4,0,0,1,1,1,1,0,0
18,14,4,16,1,0,0,2,4,3,0,1,1,1,1,1,0
26,14,4,16,1,0,0,2,4,0,0,1,1,1,0,0,0
43,16,0,1,1,0,0,0,4,0,0,1,1,1,0,0,0
19,19,4,17,1,0,0,2,4,0,0,1,1,1,0,0,0
39,14,4,16,1,0,4,0,4,0,1,1,1,1,0,7,0
83,21,2,17,1,0,0,0,2,0,0,1,1,1,0,1,0
20,19,4,17,1,0,0,0,4,3,0,1,1,1,1,0,1
36,21,4,17,1,0,3,0,4,0,1,1,1,1,1,0,1
30,18,4,17,1,0,0,2,4,0,0,1,1,1,1,0,0
89,16,0,0,1,0,0,0,2,0,0,1,1,1,0,5,0
59,18,0,0,1,0,0,0,4,0,0,1,1,1,0,0,1
73,17,0,6,1,0,3,0,4,3,1,1,1,1,1,7,0
20,19,4,17,1,0,0,0,4,0,0,1,1,1,0,0,1
16,12,4,4,1,1,0,0,0,0,0,1,1,1,1,0,0
56,9,0,1,1,0,4,0,4,0,1,1,1,1,1,0,0
35,20,0,1,1,0,4,0,4,0,1,1,1,1,1,5,1
30,14,4,16,1,0,0,2,4,0,0,1,1,1,0,1,0
25,21,4,2,1,0,0,0,4,1,0,1,1,1,1,0,1
50,11,0,1,1,0,3,0,4,0,1,1,1,1,1,5,0
66,19,2,16,0,0,0,0,4,3,0,1,1,1,1,0,0
73,21,0,1,1,0,0,0,4,0,0,1,1,1,1,0,0
14,10,4,2,1,1,0,0,0,1,0,1,1,1,1,8,0
81,18,4,16,0,0,3,0,4,1,1,1,1,0,0,0,0
75,21,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0
44,19,4,0,1,0,2,0,4,1,0,1,1,1,1,0,1
14,12,4,2,1,1,0,0,0,0,0,1,1,1,0,0,0
71,20,0,6,1,0,0,0,4,0,0,1,1,1,1,0,0
94,21,4,17,0,0,0,2,4,3,0,0,0,0,1,0,0
53,20,2,13,1,0,3,0,4,0,1,1,1,1,1,0,1
12,9,4,2,1,1,0,0,0,1,0,1,1,1,1,0,0
83,21,2,16,0,0,3,0,4,0,1,1,1,1,0,0,0
25,16,4,16,0,0,0,2,4,3,0,1,1,0,1,7,0
49,21,2,0,1,0,0,0,4,1,0,1,1,1,1,0,1
33,16,4,16,0,0,0,2,4,0,0,1,1,0,1,7,0
63,21,4,0,1,0,0,0,4,1,0,1,1,1,1,0,1
20,19,4,2,1,0,0,0,4,3,0,1,1,1,1,0,1
56,19,2,12,1,0,0,0,2,0,0,1,1,1,0,0,1
17,13,4,16,0,0,0,2,4,0,0,1,1,0,0,0,0
51,22,0,0,1,0,4,2,4,0,1,1,1,1,0,5,1
25,16,4,2,1,0,0,0,4,0,0,1,1,1,1,0,0
15,11,4,16,0,0,0,2,0,0,0,1,1,0,0,1,0
13,10,4,2,1,2,4,0,0,0,1,1,1,1,0,0,0
11,7,4,2,1,1,0,0,0,0,0,1,1,1,0,0,0
13,8,4,3,1,2,0,0,0,0,0,1,1,1,0,0,0
15,11,4,2,1,1,0,0,0,3,0,1,1,1,1,0,0
89,21,1,16,0,0,0,2,4,0,0,1,1,0,1,0,0
62,16,0,1,0,0,0,0,4,0,0,0,1,1,0,0,1
27,24,0,0,1,0,4,2,4,0,1,1,1,1,0,5,1
58,16,0,1,1,0,0,0,4,0,0,1,1,1,0,0,1
32,18,0,0,1,0,3,0,4,0,1,1,1,1,0,7,1
64,20,0,1,0,0,0,0,4,0,0,1,1,1,1,0,1
14,11,4,2,1,7,0,0,0,1,0,1,1,1,0,0,0
55,1,2,0,1,0,4,0,4,0,1,1,1,1,1,0,0
18,18,4,17,1,0,0,2,4,3,0,1,1,1,0,0,0
62,19,4,12,1,0,3,0,4,0,1,1,1,1,0,0,1
53,21,2,0,1,0,0,0,2,0,0,1,1,1,0,1,0
31,21,4,17,0,0,0,2,4,0,0,1,1,0,0,0,0
64,18,0,1,1,0,3,0,4,0,1,1,1,1,1,5,1
67,22,0,0,1,0,3,0,4,0,1,1,1,1,0,0,1
89,11,1,0,0,0,0,0,4,0,0,0,0,1,1,0,0
53,20,0,1,1,0,0,0,4,0,0,1,1,1,1,0,0
